,id_user,ds,n_searches,n_nights,n_guests_min,n_guests_max,origin_country,filter_price_min,filter_price_max,filter_room_types,filter_neighborhoods
8840,7b03347e-3a61-4ed5-ac8e-e702f3600928,2014-10-14,16.0,,1.0,1.0,FR,,,,
8841,7b035f22-25d2-4077-b0c8-ff41b1a02d0a,2014-10-05,3.3333333333333335,3.5,1.3333333333333333,1.6666666666666667,IT,0.0,110.0,,
8842,7b042774-0501-4805-bc5a-f0e1c40d9401,2014-10-14,17.0,1.0,2.0,2.0,IE,0.0,935.0,",Entire home/apt,Entire home/apt,Private room,Shared room,Entire home/apt,Shared room,Private room,Private room,Shared room",
8843,7b094b46-2b66-4780-b85d-3a54bf8fb2f2,2014-10-05,15.0,2.0,2.0,2.0,IE,0.0,1073741823.0,",Private room",
8844,7b099399-d5db-4b8d-863a-d35cea09d875,"2014-10-13, 2014-10-14",1.0,3.0,2.0,2.0,US,,,,
8845,7b11737f-0a3e-40bd-b884-551308fdff5e,2014-10-04,3.0,2.0,1.0,1.0,CA,0.0,46.0,,
8846,7b1acf81-5e01-415e-8c04-6a03704f0b3f,2014-10-13,1.0,,1.0,1.0,IE,,,,
8847,7b269841-2e90-40b6-be20-9d45194b1ee8,2014-10-02,5.0,1.0,1.0,1.0,GB,54.0,1073741823.0,,
8848,7b26d791-39a2-4c61-9eb8-9b010d485a06,"2014-10-11, 2014-10-10",4.0,4.0,4.0,4.0,GB,,,Private room,
8849,7b2861f5-51c3-4d50-a9ee-8246dec1362f,2014-10-07,5.5,3.0,1.0,1.5,FR,0.0,85.0,",Entire home/apt,Entire home/apt,Private room",
8850,7b2f6c7d-8172-4d20-9883-539b17c72f0a,2014-10-04,4.0,2.0,1.5,1.5,DE,0.0,63.0,,
8851,7b311f30-a7fc-4854-b9f1-fe1c416ce549,"2014-10-12, 2014-10-07, 2014-10-01",3.0,3.0,5.666666666666667,5.666666666666667,SE,,,,
8852,7b3162b3-858b-4eb9-92ac-14c6ae14a5cd,"2014-10-11, 2014-10-12",19.333333333333332,1.6666666666666667,1.6666666666666667,2.0,FR,0.0,219.0,"Entire home/apt,Private room,Entire home/apt,Private room,Shared room, ,Entire home/apt,Entire home/apt,Private room,Private room, ,Entire home/apt,Private room",
8853,7b35e825-bf55-48c6-ab62-1c067ce44ad0,2014-10-12,6.0,,1.0,1.0,ES,,,,
8854,7b3b0315-2679-4600-8266-9cd6e47ef2f8,2014-10-13,7.0,,2.0,4.0,SG,0.0,281.0,Entire home/apt,
8855,7b455ecd-a21f-4caf-b68b-85109de9dd92,2014-10-08,12.0,,1.0,1.0,US,,,,
8856,7b499e0f-982c-4e5d-8173-8c48843be67c,2014-10-01,94.0,5.0,1.0,1.0,LB,,,,
8857,7b4dd736-8a2c-40c6-8596-371318d0ee66,2014-10-08,6.142857142857143,1.8571428571428572,1.1428571428571428,1.2857142857142858,US,,,Private room,
8858,7b573b8f-db29-430d-a13d-a9f2c7c4d382,2014-10-09,6.5,7.0,1.0,3.0,FR,0.0,890.0,",Entire home/apt",
8859,7b586343-090c-4cb5-9c4c-fcc8c842ee88,2014-10-03,2.0,6.5,1.5,1.5,US,,,,
8860,7b59420f-1604-4b49-8ad6-298815158292,2014-10-12,12.0,5.0,4.0,4.0,IT,,,",Entire home/apt",
8861,7b59e36f-56e3-4309-af35-29adc73a6f0f,2014-10-06,93.0,8.0,2.0,2.0,DE,0.0,210.0,",Entire home/apt",
8862,7b5e85ff-fc72-4d2a-aef7-6cb4476eecbf,2014-10-02,7.0,3.0,5.0,5.0,US,0.0,500.0,",Entire home/apt",
8863,7b5f8fff-175b-47d6-a5fd-9cc3d7072702,"2014-10-09, 2014-10-07",2.5,9.0,3.0,3.0,DE,,,",Entire home/apt",
8864,7b604454-d091-41c5-8ade-52622ac6a6a0,2014-10-06,14.0,4.0,1.0,1.0,NL,0.0,398.0,",Entire home/apt",
8865,7b613a4b-dd8d-4a7b-8192-314e616b31c5,2014-10-11,18.6,30.0,1.0,1.0,US,0.0,90.0,,
8866,7b6c5707-d2f0-4489-bcb9-ded322d69c0c,2014-10-01,15.0,2.0,1.0,1.0,ES,,,",Private room",
8867,7b72c33b-9f95-40d9-a19b-bf4b3a5bcc26,"2014-10-13, 2014-10-14, 2014-10-06",38.6,2.5,1.0,3.2,DE,0.0,461.5,",Private room, ,Entire home/apt,Entire home/apt,Private room,Private room, ,Entire home/apt,Entire home/apt,Private room,Private room,Private room,Shared room,Shared room",
8868,7b773f98-651e-4cd9-ad8a-9e5e6dbe86b0,2014-10-14,7.0,2.0,2.0,2.0,FR,,,Entire home/apt,
8869,7b7a88d0-9662-4a86-975f-39527675ed84,2014-10-03,10.0,5.5,1.5,1.5,GB,0.0,280.5,",Entire home/apt",
8870,7b7d071d-7b21-4813-a75b-80dcd024820c,"2014-10-09, 2014-10-05",8.0,5.0,2.0,2.0,FR,0.0,1073741823.0,,
8871,7b8115b9-aac0-41c9-b13f-3284de1e0ea2,"2014-10-02, 2014-10-01, 2014-10-03",31.666666666666668,3.0,2.0,2.0,US,0.0,395.0,,
8872,7b8795ac-2ce3-4f31-8186-92cb4462972a,"2014-10-14, 2014-10-01",5.5,91.5,1.0,1.0,MX,,,,
8873,7b895560-ff32-4a28-9a6f-55d3b745f93a,2014-10-01,2.0,48.5,1.3333333333333333,1.6666666666666667,IT,0.0,1189.0,,
8874,7b899814-847b-469e-9c48-f656555b6884,2014-10-05,3.0,,1.0,1.0,AT,130.0,1073741823.0,Entire home/apt,
8875,7b8a7e54-7fe6-49bc-b2d2-33fd9c650cd0,"2014-10-02, 2014-10-01",5.5,3.0,3.0,3.0,IT,0.0,300.5,",Entire home/apt,Entire home/apt,Private room",
8876,7b91a4bc-041a-4772-ba77-e665dbba53f8,"2014-10-08, 2014-10-09",4.5,4.0,3.0,3.0,FI,,,",Entire home/apt, Entire home/apt",
8877,7b963fbd-5c79-44fc-a75d-ef11baaff4c9,2014-10-09,2.0,,1.0,1.0,IE,,,,
8878,7b968805-3190-4fb7-9aa3-cbd30a1098b4,2014-10-14,8.666666666666666,5.0,1.0,1.0,IE,0.0,111.5,",Entire home/apt, Entire home/apt",
8879,7b96db34-9b8e-4150-95b7-6058a0535675,2014-10-08,10.0,5.0,1.0,2.0,CZ,0.0,344.0,,
8880,7b9873af-c2f8-4e9d-93fb-7079ed3cc4b1,2014-10-06,7.0,4.0,1.0,1.0,AT,,,",Entire home/apt",
8881,7b987f9b-e66a-48f0-85db-ef4acce78e39,2014-10-13,1.0,5.0,1.0,1.0,GB,,,,
8882,7b9a0c18-9b2c-427e-bda7-391b340cd65f,"2014-10-13, 2014-10-02, 2014-10-03",1.1428571428571428,2.4,1.1428571428571428,1.1428571428571428,CA,0.0,75.0,"Private room,Entire home/apt",
8883,7b9b3de0-b98c-402d-a10d-d947bc4db01d,2014-10-05,9.0,7.0,3.0,3.0,FR,0.0,1011.0,",Private room",
8884,7b9b9dcc-1c4d-4cec-b26d-af24a54aa101,2014-10-08,6.5,3.0,1.0,1.0,GB,0.0,74.0,",Entire home/apt",
8885,7b9fed58-085f-45aa-be52-bf17937e7f5f,2014-10-08,7.0,2.0,2.0,2.0,GB,0.0,98.0,",Private room",
8886,7ba0b8d8-8429-4460-aa8c-6a7fe151d721,2014-10-10,1.0,,1.0,1.0,IE,,,,
8887,7ba9dc6c-a99a-46ac-bb7c-13b755c5bd17,2014-10-04,38.0,1.0,4.5,5.0,IE,0.0,120.0,",Entire home/apt,Private room,Private room,Shared room,Shared room, Entire home/apt",
8888,7baf2694-d6d8-42e3-9f84-a57c0cd66611,2014-10-02,4.5,3.0,1.0,2.5,GB,,,,
8889,7bb12902-5f42-4969-9ba7-7284b3d10f02,2014-10-13,8.0,3.0,2.0,2.0,US,0.0,150.0,",Entire home/apt",
8890,7bb1cf5f-66fa-4215-a88e-5222af254406,"2014-10-14, 2014-10-06",14.5,3.5,1.5,1.5,IE,,,",Entire home/apt",
8891,7bb3eab2-f4db-4c40-8932-e26dc9bd0bf3,2014-10-06,5.666666666666667,2.0,2.0,2.0,ES,,,",Entire home/apt, Entire home/apt,Shared room, Entire home/apt,Entire home/apt,Shared room",",City Centre, City Centre"
8892,7bb3f45e-0ab7-450a-ba1b-8c2599500289,"2014-10-09, 2014-10-06",3.0,6.5,3.0,3.0,IE,,,,
8893,7bbc49d1-b9ce-450c-9aa8-1975bf563c9d,"2014-10-12, 2014-10-07",6.0,4.0,2.0,2.0,HR,0.0,110.5,",Entire home/apt",
8894,7bc0b48c-a566-476a-bb13-2f0d1835c4e0,"2014-10-08, 2014-10-07",63.333333333333336,2.0,1.3333333333333333,1.6666666666666667,CA,27.5,1073741823.0,",Private room",
8895,7bc14b27-a0ef-455d-81f9-377d264b7808,2014-10-08,40.0,,1.0,1.0,GB,0.0,773.0,,
8896,7bc37665-c219-4504-ae5c-72427857e335,"2014-10-02, 2014-10-03",15.0,3.0,1.0,1.0,GB,,,"Private room, ,Private room",",City Centre, ,City Centre,City Centre,Finglas,Finglas,Trinity College"
8897,7bc76af2-84ec-4b58-964f-6d1587f29390,2014-10-06,9.0,1.0,2.0,2.0,IE,,,Entire home/apt,
8898,7bc792ff-ab22-44c6-afaa-d16488dc75a3,2014-10-13,4.0,5.0,1.0,1.0,IE,,,",Entire home/apt,Private room,Shared room",
8899,7bc84f41-69b7-43ce-b5f9-f5a22cde0c91,"2014-10-13, 2014-10-07",5.0,1.0,4.0,4.0,IE,0.0,142.0,,
8900,7bc92902-f16a-4d19-9798-2f28a2f0cf38,2014-10-06,1.0,,1.0,1.0,IE,,,,
8901,7bcb8056-bf78-4bf3-afb8-2cc3c76e297f,2014-10-02,10.0,1.0,4.0,4.0,GB,,,,
8902,7bcf6a6e-8cd9-48db-9523-43780600dfaa,2014-10-14,11.0,31.0,2.0,2.0,TW,,,",Entire home/apt",
8903,7bd13ea8-1149-40d7-bd6e-81f6c53a58ca,2014-10-10,7.0,2.0,2.0,2.0,IE,,,,
8904,7bd1668f-1b01-465a-b5ef-876fd8ac8030,2014-10-01,17.0,3.0,2.0,2.0,CA,0.0,856.0,"Entire home/apt,Private room",
8905,7bd41e9e-841b-4f9d-8b4c-c3ff133ea286,2014-10-07,13.0,3.0,5.0,5.0,GB,0.0,321.0,",Entire home/apt",",City Centre,Temple Bar"
8906,7bdc894d-e93a-453d-9dfc-93d7f9b48b7e,2014-10-03,10.0,9.5,4.2,6.2,US,,,",Entire home/apt, Entire home/apt",",City Centre,Docklands,Old City"
8907,7be72177-fb0e-4d9f-8fe8-5f4ee3b78602,2014-10-02,3.3333333333333335,2.5,1.0,1.3333333333333333,IE,0.0,127.0,",Entire home/apt,Private room,Private room,Entire home/apt",
8908,7be8015f-f2c4-4847-a8dd-a39bfb9d2460,2014-10-10,11.0,,1.0,1.0,CA,334.0,1073741823.0,,
8909,7bec2def-81d9-4f8f-8a45-025da91adf56,"2014-10-12, 2014-10-02",8.666666666666666,11.5,1.0,2.6666666666666665,US,0.0,207.0,",Entire home/apt",
8910,7bee605c-81f1-4930-8316-e0be44dc7005,2014-10-08,6.25,16.333333333333332,1.0,1.0,ES,,,"Private room, ,Private room",",Ballsbridge, ,Ballsbridge,City Centre,City Centre"
8911,7c0653e0-7fa2-4046-a3b4-65913d39d5b5,"2014-10-06, 2014-10-05, 2014-10-03",20.25,5.25,1.75,2.25,NL,0.0,516.5,",Entire home/apt,Private room, ,Entire home/apt, ,Private room",
8912,7c069bd8-e1aa-473b-89ca-4ee724f63457,2014-10-06,9.0,2.0,2.0,2.0,IE,,,",Entire home/apt",
8913,7c083597-a876-4d95-8bfc-3fdfedfdda88,"2014-10-13, 2014-10-12, 2014-10-04",2.8333333333333335,1.3333333333333333,1.0,1.3333333333333333,GB,,,",Entire home/apt",
8914,7c08ad94-021d-483c-aed5-6b266bc305bc,2014-10-03,7.5,1.0,1.0,1.0,NZ,,,,
8915,7c0b097b-ea7c-4ea2-967a-8fe38fce6e95,"2014-10-11, 2014-10-06",5.0,3.0,1.5,1.5,IE,,,Entire home/apt,
8916,7c134e63-9bb5-44a3-8002-faea267bab82,2014-10-14,38.0,7.0,1.0,1.0,DE,0.0,80.0,,
8917,7c142a4e-3d43-4a86-9bcb-f22d18e9e609,2014-10-12,1.0,2.0,2.0,2.0,NL,,,,
8918,7c14914e-e9eb-4a77-9d0f-b7ed4204ce7f,2014-10-14,8.0,5.0,2.0,2.0,AT,,,",Entire home/apt",
8919,7c15c920-03a8-4f0a-a5fa-f7edf948d1cf,"2014-10-04, 2014-10-05",30.0,4.0,1.5,2.0,NL,,,",Private room",
8920,7c168863-d84f-40a8-a588-d270b9688355,"2014-10-13, 2014-10-12, 2014-10-05",12.0,2.0,1.5,2.0,FR,0.0,152.0,",Entire home/apt, Entire home/apt",
8921,7c1720c0-b166-45e1-97d4-65805933e30e,"2014-10-09, 2014-10-07",10.0,1.0,2.0,2.0,IE,,,,
8922,7c1b2afd-7535-4834-9c91-7263a360acfb,2014-10-07,3.0,,1.0,1.0,ES,,,,
8923,7c21f7ae-9911-4d30-9104-25ce5e67dece,2014-10-07,1.0,,1.0,1.0,FR,,,,
8924,7c2415ec-78f1-4844-bfef-7d41b9a3aa4d,2014-10-12,4.0,1.0,2.0,2.0,IE,0.0,86.0,,
8925,7c27048a-1a0d-414f-bcc6-8a71896da8ba,2014-10-09,3.0,36.0,1.0,1.0,RU,,,",Private room",
8926,7c2dec43-0ff8-4fa1-88a9-fe03291cc2bb,2014-10-08,3.0,,1.0,1.0,IE,,,,
8927,7c32505c-ab6e-4efe-aa2a-91994d51ecef,2014-10-06,13.5,3.5,2.5,3.0,NL,36.5,536871135.5,",Entire home/apt",
8928,7c347792-a09d-4eeb-8306-df5dc687085f,2014-10-09,3.0,1.0,1.0,2.0,ES,,,",Private room",
8929,7c39bf8f-b2be-44d4-8fcb-43300f3e2512,2014-10-01,15.0,2.0,1.0,1.0,US,,,"Entire home/apt,Entire home/apt,Private room",
8930,7c3a8b85-adc0-489f-9f4b-28f5c92f3f67,2014-10-14,1.0,2.0,2.0,2.0,DE,,,,
8931,7c422f04-7c01-4827-87ca-d668158e1ce1,2014-10-09,4.5,1.0,1.5,1.5,GB,,,Private room,
8932,7c45dad5-60c9-4aa0-8337-5e053aff8986,2014-10-13,12.0,4.0,2.0,2.0,US,0.0,155.0,,
8933,7c463e85-82e2-482a-8a61-efa68de66bb3,2014-10-01,1.0,2.0,1.0,1.0,US,,,,
8934,7c480758-ca29-46cf-8dc7-f2c0626a9210,"2014-10-09, 2014-10-05",21.0,6.0,1.0,1.0,GB,0.0,150.0,,
8935,7c484383-6a42-4a54-a13d-cadfc3073ed5,2014-10-14,4.0,3.0,2.0,2.0,GB,,,,
8936,7c4a8ee6-f353-4522-a9a6-27f36708448a,2014-10-01,18.0,4.0,2.0,2.0,GB,0.0,156.0,",Entire home/apt",
8937,7c4fb0fe-d7dd-4dfb-b372-3390a028cca9,"2014-10-04, 2014-10-01",14.0,4.0,2.5,3.0,PT,,,",Entire home/apt",",City Centre"
8938,7c5ddd06-a028-48ee-9cdb-ab9b5fca335a,"2014-10-04, 2014-10-05",4.5,,1.0,1.0,AU,,,,
8939,7c62889e-6cfc-4234-86af-8b2ba6b3191f,2014-10-02,1.6666666666666667,7.666666666666667,2.0,2.0,DE,0.0,42.0,,
8940,7c668389-1802-436d-a7ba-147e5c564ede,2014-10-10,17.0,3.0,4.0,4.0,US,0.0,980.0,",Entire home/apt,Private room,Private room",
8941,7c6a4803-f20d-4d70-a9ea-87e852b48f96,2014-10-07,8.0,2.0,4.0,4.0,IE,,,",Entire home/apt",
8942,7c6e24e6-0b1f-4e06-a83b-757ae22d4a33,2014-10-12,4.0,4.0,1.5,1.5,IT,0.0,111.0,",Private room",
8943,7c6e47aa-6161-4f88-8c2d-35747a4342b8,2014-10-07,2.0,,1.0,1.0,GB,,,,
8944,7c6facf5-23e6-4bc3-b12f-00ddba69138c,2014-10-01,7.0,3.0,1.0,1.0,BE,,,,
8945,7c7194b3-907a-455f-9938-d55542ba4430,2014-10-08,10.5,8.0,4.0,4.0,ES,,,Entire home/apt,
8946,7c793d73-325d-41ba-8cd4-ce817ceae6e6,2014-10-11,10.0,7.0,3.0,4.0,US,,,,
8947,7c7b7319-cc54-4e6e-8153-f11f69185d1d,"2014-10-08, 2014-10-09",21.0,1.0,1.0,1.0,IE,,,",Private room",
8948,7c8ca278-a287-4031-a4d5-0d8f86907e6d,2014-10-05,6.0,3.0,4.0,4.0,IT,,,,
8949,7c8e9bb8-7d7d-444a-800b-7de06f598adc,2014-10-05,2.5,8.0,1.0,1.0,BR,0.0,94.0,",Shared room,Private room",
8950,7c8f6a61-5a5f-4a8c-83db-861f11768ca9,2014-10-14,17.0,3.0,4.0,4.0,US,,,,
8951,7c932da2-04ff-452b-9f87-da32ad1df0ef,2014-10-07,4.0,5.0,1.0,1.0,IT,0.0,225.0,Entire home/apt,
8952,7c9e2fe8-330b-4f22-9bc8-054432e4f7eb,2014-10-04,1.5,3.0,1.0,1.0,ES,0.0,101.0,",Shared room,Private room",
8953,7cb7e8a4-1e21-497b-91c7-e793bdc41600,2014-10-11,9.0,5.0,2.0,2.0,FR,0.0,92.0,",Entire home/apt",
8954,7cbd41b1-2054-40b6-b165-997849e16620,2014-10-03,7.0,2.0,1.0,1.5,US,0.0,140.0,",Private room",
8955,7cbed7c9-301e-41b6-8ec1-f44a8998fb98,2014-10-13,18.0,,1.0,1.0,IE,,,,
8956,7cc1ed8f-22e2-4534-b7d6-006967927679,"2014-10-12, 2014-10-05",1.3333333333333333,3.0,1.0,2.0,DE,,,",Entire home/apt",
8957,7cc9cc72-f28a-4b88-9aae-6b817fd46c61,2014-10-02,15.5,5.0,1.0,1.0,FR,0.0,536870973.5,,
8958,7ccbdf12-b072-4e67-9a60-8623a9532483,2014-10-03,2.0,1.0,2.0,2.0,DE,0.0,48.0,,
8959,7ccf8aba-0497-44af-b28e-dc89c26a01ad,2014-10-04,5.0,2.0,2.0,2.0,US,0.0,120.0,,
8960,7cd04b59-ceb6-4a95-939d-c85a7a516d52,"2014-10-09, 2014-10-10",14.0,12.0,3.0,3.0,BR,,,",Entire home/apt",
8961,7cd8949c-8503-490e-824a-ad786c3e7344,2014-10-13,19.333333333333332,6.0,1.6666666666666667,2.0,GB,,,",Entire home/apt",",Sandymount"
8962,7cd8d070-41ec-4901-b98c-3034b2c2d924,2014-10-01,3.0,,1.0,1.0,IE,,,",Entire home/apt",
8963,7cdd3ab3-e577-40b3-85ba-2ae2f914ca87,2014-10-08,21.0,4.0,3.0,3.0,IE,0.0,117.0,,
8964,7cdeff36-0c47-4041-9899-fa0800e3a22d,2014-10-12,2.0,2.0,2.0,2.0,FR,,,Entire home/apt,
8965,7ce2598f-e573-4ce4-a634-1dd0505f9567,2014-10-10,2.0,3.0,1.0,2.0,ES,0.0,316.0,",Entire home/apt",
8966,7ce70191-38d1-4033-b4e8-22792b460dce,2014-10-03,6.5,5.0,1.5,1.5,US,,,,
8967,7ce71f2a-8012-49d6-bc32-66b8f1d9b9d0,2014-10-01,2.0,1.0,1.0,1.0,GB,,,Entire home/apt,
8968,7cee8535-a307-436c-8618-001bbe94303d,2014-10-09,4.0,,1.0,1.0,AU,,,,
8969,7cf3aa4b-2eca-4284-8fc6-bfd2d9a7067f,2014-10-08,2.0,,1.0,1.0,DE,,,,
8970,7cfcf198-e154-4092-9268-8e9e0e41bbea,2014-10-13,12.0,2.0,1.0,2.0,ES,0.0,136.0,Entire home/apt,
8971,7d02808d-a1ed-43a8-ae4b-1617b44c7352,2014-10-01,3.0,4.0,2.0,2.0,IE,0.0,105.0,,
8972,7d041d52-b69b-4b15-8093-a244e6a399a0,2014-10-09,31.0,,1.0,1.0,GB,,,",Entire home/apt",
8973,7d059d39-06f4-468b-b321-e83a5acb9af9,2014-10-02,5.0,2.0,2.0,2.0,US,,,,
8974,7d0a8b94-6067-464c-acae-3003717b2339,"2014-10-08, 2014-10-09",6.0,2.0,1.0,16.0,KR,,,",Private room,Shared room, ,Entire home/apt",
8975,7d0ad7b3-0431-4ce5-b034-83db5f867bbb,2014-10-02,16.0,3.0,2.0,2.0,DE,0.0,516.0,",Entire home/apt,Entire home/apt,Private room,Private room",
8976,7d0e50db-c9a8-4896-8099-bc4e6450373b,2014-10-09,2.5,3.0,1.0,1.0,FR,,,",Entire home/apt",
8977,7d108a63-62bd-4df7-b32a-7fef6d0e1438,"2014-10-01, 2014-10-06",2.0,2.142857142857143,3.142857142857143,3.142857142857143,US,,,",Entire home/apt",
8978,7d138462-1b54-4266-88d7-5135571cf872,2014-10-08,22.0,2.0,2.0,2.0,FR,0.0,433.0,",Entire home/apt,Private room,Shared room,Private room,Shared room,Shared room",
8979,7d168556-6563-4f62-9028-e31c1eb61e15,"2014-10-12, 2014-10-14",2.75,2.5,1.0,1.25,LY,,,,
8980,7d19fe59-16c6-44f4-ad8b-d76f698e0e3a,2014-10-14,9.0,1.0,1.0,1.0,CA,0.0,74.0,,
8981,7d2527eb-7538-4540-b3d1-4e3a25ae2701,2014-10-08,16.0,26.0,2.0,2.0,ZA,41.0,1073741823.0,,
8982,7d25d396-bf80-4501-accf-5399a6046707,2014-10-13,5.428571428571429,7.333333333333333,2.5714285714285716,2.7142857142857144,GB,,,",Entire home/apt, Entire home/apt",",Blackrock"
8983,7d2e45ff-e770-4fcf-99fa-5809b59eff47,2014-10-06,24.0,2.0,2.0,2.0,CH,,,,
8984,7d3343da-058a-4505-b15f-b583ddb86eb2,2014-10-13,2.0,,1.0,1.0,US,,,,
8985,7d3864d9-cb3d-48b3-9028-6adc9b811f2c,2014-10-11,4.0,2.0,1.0,1.5,GB,,,",Entire home/apt",
8986,7d3c4c81-8425-438e-a32c-3901dfde2263,2014-10-10,7.5,9.0,1.0,1.0,US,,,",Entire home/apt,Private room",
8987,7d42df71-bc78-448e-9fb9-5046557b90ee,"2014-10-09, 2014-10-05, 2014-10-08, 2014-10-10, 2014-10-03, 2014-10-06",6.333333333333333,2.0,5.666666666666667,5.666666666666667,ES,,,",Entire home/apt, Entire home/apt",",City Centre"
8988,7d47ed88-cf21-4e5c-917d-8ead3defc801,2014-10-05,1.0,3.0,5.0,5.0,US,,,,
8989,7d4c8d20-5949-40a5-b75a-b9765cd05626,"2014-10-14, 2014-10-09",8.5,3.0,4.0,4.0,BE,0.0,194.0,",Entire home/apt",",City Centre"
8990,7d4e024d-3a9f-4d4c-92f7-e552d279da26,2014-10-05,6.0,,1.0,2.0,US,0.0,322.0,",Entire home/apt",
8991,7d51b67f-0321-418e-9695-2cfdf4679f5e,2014-10-14,34.0,2.0,1.0,2.0,GB,,,",Entire home/apt",
8992,7d5365fe-b944-4b5d-a00b-4d9bc08b25d0,"2014-10-14, 2014-10-09",5.0,4.0,2.0,2.0,CA,0.0,97.5,,
8993,7d54311d-fc00-4004-83ab-11a849d8400c,2014-10-01,1.0,3.0,2.0,2.0,IE,,,,
8994,7d5601ff-37a8-41bd-8d91-7fa34d7b4fdc,2014-10-07,12.0,7.0,1.0,2.0,TR,0.0,740.0,Entire home/apt,
8995,7d5dff7e-06be-422d-a3b2-771d1bb14324,2014-10-01,6.0,,1.0,2.0,CA,0.0,140.0,",Private room,Entire home/apt",
8996,7d62e5b0-d333-4856-b9b2-e34fd72fe2f2,2014-10-01,24.0,1.0,1.0,1.0,AE,0.0,352.0,",Entire home/apt,Shared room",",City Centre,Clontarf"
8997,7d68234e-39d1-48dc-8a03-84c6357f0ed5,2014-10-01,1.0,,1.0,1.0,GB,,,,
8998,7d68854b-8de0-4f15-a83e-8f4e676e0e12,2014-10-12,1.0,,1.0,1.0,US,,,,
8999,7d6e5288-69a9-4a1b-8b6f-86ac52fd7a65,2014-10-01,17.0,,1.0,1.0,US,,,",Entire home/apt",
9000,7d71bcab-d559-4a9a-a111-81e3a1748cc6,"2014-10-12, 2014-10-08, 2014-10-14, 2014-10-10, 2014-10-11",37.666666666666664,5.0,2.0,2.3333333333333335,AU,0.0,536.0,,
9001,7d7240cc-43ff-4d48-8efd-ae9c7e520b92,2014-10-05,12.0,3.0,2.0,2.0,NL,0.0,498.0,,",City Centre"
9002,7d7864ca-b7b5-4656-9f7b-e42950d50129,2014-10-08,2.0,2.0,4.5,4.5,AT,0.0,634.0,Entire home/apt,
9003,7d808e6c-a507-49fa-9266-bfb4f559b30a,2014-10-05,4.0,2.0,2.0,2.0,NL,0.0,442.0,,
9004,7d822b12-44aa-475f-a55c-a13b95cbbb59,2014-10-08,7.0,14.0,2.0,2.0,US,,,Entire home/apt,
9005,7d88436e-90bc-4843-9afe-3943fcd72e9a,"2014-10-08, 2014-10-11, 2014-10-10",41.333333333333336,4.0,2.0,2.0,US,56.666666666666664,715827945.3333334,",Entire home/apt",",City Centre"
9006,7d8bdd66-c5a6-4569-ba1e-c0f2e251527a,2014-10-14,4.0,1.5,1.0,5.666666666666667,FR,,,,
9007,7d8cf0e6-8c52-48a3-ac3c-0e90104ca8da,2014-10-01,1.0,3.0,1.0,1.0,CA,,,,
9008,7d8dabca-af80-4ae3-b801-deb831c5959c,"2014-10-05, 2014-10-06",6.5,2.0,3.0,3.0,JP,,,"Entire home/apt,Private room, ,Entire home/apt,Private room,Private room",
9009,7d9b1831-965a-4a57-85d2-f1a220da3dbc,"2014-10-04, 2014-10-05",7.5,7.5,1.0,1.0,DE,0.0,536870932.5,"Private room,Shared room",
9010,7d9de78c-ba3d-48e0-91ed-e899fc4509e5,2014-10-09,10.5,2.0,1.5,1.5,NO,0.0,87.0,Entire home/apt,
9011,7da0115e-c229-42c8-9258-8f3284f241ee,2014-10-02,2.3333333333333335,2.5,1.0,1.3333333333333333,GB,,,",Private room,Entire home/apt",
9012,7da0dc03-3d49-4597-bbdd-94788387f249,2014-10-03,1.0,,1.0,1.0,IE,,,,
9013,7da768f2-fd1e-4bb7-be32-83dedd2ac595,"2014-10-05, 2014-10-08, 2014-10-14, 2014-10-13, 2014-10-02",6.636363636363637,6.222222222222222,1.8181818181818181,2.0,IE,,,"Private room, ,Private room",
9014,7dac977a-20d6-4063-86bd-ba94999c7c8d,2014-10-12,33.0,7.0,2.0,2.0,US,0.0,100.0,",Entire home/apt",
9015,7dade7a5-056f-4b07-9986-968d92c26386,2014-10-13,2.0,,1.0,1.0,RU,0.0,83.0,,
9016,7dafbfee-6393-4a8c-83c6-c0f40cc1ec68,2014-10-13,2.0,4.0,2.5,4.0,US,,,,
9017,7db4a0c1-6f3c-4956-83b7-5faa0986e48d,2014-10-04,2.0,,2.0,2.0,IE,0.0,359.0,Entire home/apt,
9018,7db64fd5-dc4e-41ac-9594-ac1a26db39fe,2014-10-05,2.0,5.0,1.0,1.0,GB,,,",Entire home/apt",
9019,7db78847-837c-44aa-829d-e765017ef667,"2014-10-13, 2014-10-06",2.5,8.0,2.0,2.0,GB,,,",Entire home/apt",
9020,7db90039-162f-4fdc-a213-849ffcdbc6de,2014-10-02,4.5,1.0,1.5,2.0,IE,,,",Entire home/apt, Entire home/apt",
9021,7dba684c-e2fc-40ea-b2ed-88061b4edf3e,2014-10-12,2.0,1.0,1.0,1.0,US,0.0,110.0,,
9022,7dbbc54b-9171-4dc9-9ee7-9b32f77c2b0f,"2014-10-13, 2014-10-14",12.5,4.0,2.0,2.5,ES,0.0,536870961.0,Entire home/apt,
9023,7dbf94c1-f66b-4d37-b2ca-cc7515d0ad5c,2014-10-02,2.0,1.0,1.0,1.0,IE,,,,
